,Sector,Data,Subsector,Unit,2017,2018,2019,2020,2025,2030,2035,2040,2045,2050
104,Textile & Leather Industries,Energy Intensity,Forestry,[MJ/$GDP],3.38,3.38,3.38,3.38,3.33775,3.2960281250000003,3.2548277734375004,3.214142426269532,3.173965645941163,3.1342910753668987
105,Textile & Leather Industries,Energy Intensity,Wood Products Industries,[MJ/$GDP],16.46,16.46,16.46,16.46,16.254250000000003,16.051071875,15.850433476562502,15.652303058105472,15.456649269879154,15.263441154005665
106,Textile & Leather Industries,Energy Intensity,Pulp Mills,[MJ/$GDP],268.94,268.94,268.94,268.94,265.57825,262.25852187500004,258.98029035156253,255.743036722168,252.5462487631409,249.38942065360166
107,Textile & Leather Industries,Energy Intensity,Paperboard Mills,[MJ/$GDP],66.86,66.86,66.86,66.86,66.02425000000001,65.19894687500002,64.38396003906252,63.579160538574236,62.78442103184206,61.99961576894403
108,Textile & Leather Industries,Energy Intensity,"Average Energy Intensity Forestry, Wood and Paper Industry",[MJ/$GDP],7.79,7.79,7.79,7.79,6.984245935493474,6.6350336387188005,6.30328195678286,5.988117858943717,5.868355501764842,5.839013724256018
109,Textile & Leather Industries,Carbon Intensity,Heat & Fuels Supply - Specific CO2 emissions per kWh,[g CO2/kWh],200.23200275542087,196.67291180392007,194.84028491245346,186.33041687666747,143.1213141340077,87.37062260855234,51.455849529222995,24.64118725640108,6.6705369983715155,0.0
110,Textile & Leather Industries,Carbon Intensity,Electricity Supply: Specific CO2 emissions per kWh,[gCO2/kWh],579.1438463047332,574.2933855773691,553.414027736545,553.4145162357499,336.9362475652489,270.1203028571764,185.08098484446563,98.74508584335581,48.94545653181364,0.0
111,Textile & Leather Industries,Market Volume,Fishing (Marine) - Economic Value,[bn $],0.659412755288826,0.7222586180371104,0.7310757910687863,0.7027197273751128,0.8077025421646643,0.8757749196541494,0.9173857083273277,0.9382032144293982,0.9436080079391281,0.942723849059001
112,Textile & Leather Industries,Market Volume,Fishing (Aquaculture) - Economic Value,[bn $],1.6098200866396841,1.5874593870826041,1.606838739224784,1.5445146653167852,1.7003406466360396,1.8436436874415332,1.9312409297752877,1.9750650481098415,1.9864429869072595,1.984581693666885
113,Textile & Leather Industries,Market Volume,Fishing (Inland) - Economic Value,[bn $],0.003948153853246936,0.004008964509581757,0.004057905059235418,0.0039005120560362022,0.005591103568978442,0.006062316290075358,0.006350355780993768,0.006494459366891345,0.006531872596025,0.00652575224402391
114,Textile & Leather Industries,Market Volume,Fishing - total Economic Value,[bn $],2.273180995781757,2.3137269696292964,2.341972435352806,2.251134904747934,2.5136342923696824,2.725480923385758,2.8549769938836094,2.919762721906131,2.9365828674424126,2.93383129496991
