,Sector,Subsector,Label,Description,Scope,Unit,2017,2018,2019,2020,2025,2030,2035,2040,2045,2050,Remarks
77,Total Utilities Sector,Utilities - ,OECM  GHG,Utilities - Scope 2: Total CO2 equivalent,2,[Mt CO2 equiv./a],580.0985193683862,582.1216788464037,596.0747562564186,577.909822913004,238.77603997922216,196.52677400765918,132.96159793130477,87.92229509870133,42.639005505826454,10.950202308343073,
78,Total Utilities Sector,Utilities - ,OECM  GHG,Utilities - Scope 3: Total CO2 equivalent,3,[Mt CO2 equiv./a],19114.37975643447,19947.665598352323,20426.407771888487,19792.738239719733,16820.451907038132,12668.834841067946,8504.34678739234,5402.364758331157,2272.8614501368424,27.564529947545346,
79,Total Utilities Sector,Utilities - ,OECM  CO2,Utilities - Scope 1: Total CO2 (energy-only),1,[Mt CO2/a],1928.4797907583222,1964.3284558202731,2011.4723387599622,1949.2005274155758,1139.2678699956655,762.2554593472555,529.0618655503571,259.7160752209701,142.0087328816613,21.462721221482134,
80,Total Utilities Sector,Utilities - ,OECM  CO2,Utilities - Scope 2: Total CO2 (energy-only),2,[Mt CO2/a],580.0985193683862,582.1216788464037,596.0747562564186,577.909822913004,238.77603997922216,196.52677400765918,132.96159793130477,87.92229509870133,42.639005505826454,10.950202308343073,
81,Total Utilities Sector,Utilities - ,OECM  CO2,Utilities - Scope 3: Total CO2 (energy-only),3,[Mt CO2/a],17972.369992752607,18760.720885246286,19210.976385667906,18614.93400687031,15926.396705713934,11996.783355941669,8007.509173843486,5116.25975135288,2120.605713889683,0,
82,Total Utilities Sector,Utilities - ,Production Centric  GHG,Utilities - Scope 1: Total CO2 equivalent,1,[Mt CO2 equiv./a],20627.786969492256,21484.063166187432,21999.678881351643,21317.372995548383,17838.898497206283,13464.213895345712,9093.046851169898,5771.859210444352,2463.1737420290415,76.59178111657283,
83,Total Utilities Sector,Utilities - ,Production Centric  GHG,Utilities - Scope 2: Total CO2 equivalent,2,[Mt CO2 equiv./a],580.0985193683862,582.1216788464037,596.0747562564186,577.909822913004,238.77603997922216,196.52677400765918,132.96159793130477,87.92229509870133,42.639005505826454,10.950202308343073,
84,Total Utilities Sector,Utilities - ,Production Centric  GHG,Utilities - Scope 3: Total CO2 equivalent,3,[Mt CO2 equiv./a],0.0,0,0.0,0,0,0,0,0,0,0,
85,Total Utilities Sector,Utilities - ,Production Centric  CO2,Utilities - Scope 1: Total CO2 (energy-only),1,[Mt CO2/a],19226.179940121292,20026.34277051018,20506.955353295838,19871.070951302074,16646.48553220237,12498.83305858889,8342.609975877556,5298.672593702271,2214.236717485278,21.681562919084133,
86,Total Utilities Sector,Utilities - ,Production Centric  CO2,Utilities - Scope 2: Total CO2 (energy-only),2,[Mt CO2/a],580.0985193683862,582.1216788464037,596.0747562564186,577.909822913004,238.77603997922216,196.52677400765918,132.96159793130477,87.92229509870133,42.639005505826454,10.950202308343073,
87,Total Utilities Sector,Utilities - ,Production Centric  CO2,Utilities - Scope 3: Total CO2 (energy-only),3,[Mt CO2/a],0.0,0,0.0,0,0,0,0,0,0,0,
88,Total Utilities Sector,Utilities -,Total,Power Sector - total CO2 emissions incl. process,Total,[Mt CO2/a],12011.906725583684,12518.139469079457,12818.53732974847,12420.22640443953,9005.028905556152,5658.036200041119,3003.621637555155,1662.771051110266,637.1170306478846,0.21884169760199998,
89,Total Transport Sector,Aviation - ,OECM  GHG (CO2 only),Aviation - Scope 1:,1,[Mt CO2e],14.619290699705651,14.914557576115572,15.271864966625099,10.069930920040738,9.240183797632106,6.058802698036126,3.850453578292129,1.5383990555385987,0.7181646505147721,0,
90,Total Transport Sector,Aviation - ,OECM  GHG (CO2 only),Aviation - Scope 2: ,2,[Mt CO2e],0.0,0,0.4,1.8408038707662824,10.27946796126389,41.16798012338489,116.61394058911854,75.50129766270905,20.903520247213915,0,
91,Total Transport Sector,Aviation - ,OECM  GHG (CO2 only),Aviation - Scope 3: ,3,[Mt CO2e],1195.361827825128,1241.137200038136,1270.924492839051,1231.5258335610408,1180.7387050019813,1061.2456927557023,582.0979480332685,432.66902143384766,319.80598199793826,237.54218633754505,
92,Total Transport Sector,Aviation - ,Production Centric  GHG (CO2 only),Aviation - Scope 1:,1,[Mt CO2e],1209.9811185248338,1256.0517576142515,1286.1963578056761,1241.5957644810815,1189.9788887996135,1067.3044954537384,585.9484016115606,434.20742048938627,320.52414664845304,237.54218633754505,
93,Total Transport Sector,Aviation - ,Production Centric  GHG (CO2 only),Aviation - Scope 2: ,2,[Mt CO2e],0.0,0,0.4,1.8408038707662824,10.27946796126389,41.16798012338489,116.61394058911854,75.50129766270905,20.903520247213915,0,
94,Total Transport Sector,Aviation - ,Production Centric  GHG (CO2 only),Aviation - Scope 3: ,3,[Mt CO2e],0.0,0,0.0,0,0,0,0,0,0,0,
95,Total Transport Sector,Aviation -,Total,Aviation - total CO2 emissions,Total,[Mt CO2/a],1209.9811185248338,1256.0517576142515,1286.5963578056762,1243.4365683518479,1200.2583567608774,1108.4724755771233,702.5623422006792,509.70871815209534,341.42766689566696,237.54218633754505,
96,Total Transport Sector,Shipping - ,OECM  GHG (CO2 only),Shipping - Scope 1:,1,[Mt CO2e],20.88470099957952,21.30651082302226,21.816949952321586,14.38561560005821,13.200262568045877,8.6554324257659,5.50064796898876,2.1977129364837142,1.0259495007353896,0,
97,Total Transport Sector,Shipping - ,OECM  GHG (CO2 only),Shipping - Scope 2: ,2,[Mt CO2e],1.4826359329290024,1.4821022459649202,1.517574864848024,1.468780547630787,10.872022259832669,147.53145461033378,59.50484622317533,69.14090856543997,25.478815798922284,0,
98,Total Transport Sector,Shipping - ,OECM  GHG (CO2 only),Shipping - Scope 3: ,3,[Mt CO2e],841.4754371670398,854.4294270409599,874.9357332899428,847.8127255579545,869.0136396984611,613.9766331657264,619.4299298323576,120.50191431548404,0,0,
